label,summarydescription
1,NPE if you open IW with CREATE on an index with no segments file
1,"LuceneTaxonomyReader .decRef() may close the inner IR, renderring the LTR in a limbo."
1,TestNRTManager test failure
1,Garbage collection deletes temporary files in FileDataStore
1,NPE in EventStateCollection
1,Text.unescape() should should preserve 'unicode' characters
1,Node.checkin() throws ArrayIndexOutOfBoundsException
1,jackrabbit-jcr-client tests fail (and are disabled in pom)
1,Bundle cache is not rolled back when the storage of a ChangeLog fails
1,Large distances in Spatial go beyond Prime MEridian
1,Uncaught AbstractMethodError exception in in DomUtil.createFactory()
1,NullPointerException in BooleanFilter 
1,"Using WildcardQuery with MultiSearcher, and Boolean MUST_NOT clause"
1,Extend mimetype list of text extractors
1,Fix and simplify CryptedSimpleCredentials
1,KeywordTokenizer does not properly set the end offset
1,workspace.copy causes 2 nodes in the same workspace to have the same version history
1,"need a test that uses termsenum.seekExact() (which returns true), then calls next()"
1,Authentication fails with proxied SSL Connections
1,Removal of a node with shared subnodes fails
1,testIWondiskfull unreferenced files failure
1,save() might create new transient properties
1,contrib/benchmark assumes Locale.US for parsing dates in Reuters collection
1,Changes from Session.move() to a top-level node aren't seen in a second session
1,Intermitted failure on DocValues branch
1,Be consistent about negative vInt/vLong
1,smartcn analyzer throw NullPointer exception when the length of analysed text over 32767
1,Chunked Stream Encoding Problems Fails to throw Exceptions
1,IndexWriter can flush too early when flushing by RAM usage
1,DWPT doesn't see changes to DW#infoStream
1,NPE doing local sensitive sorting when sort field is missing
1,DWFlushControl does not take active DWPT out of the loop on fullFlush
1,relative URIs with internal double-slashes ('//') misparsed
1,import of multivalue properties with single value results in incorrect property creation
1,XML import always throws ItemExistsException when trying to overwrite existing nodes
1,CJKTokenizer generates tokens with incorrect offsets
1,StandardCodec sometimes supplies skip pointers past EOF
1,HttpConnectionParams.setConnectionTimeout(int) has no effect if host unreachable
1,"QueryParser.getFieldQuery(String,String) doesn't set default slop on MultiPhraseQuery"
1,Redirection of a POST method
1,literal plus (+) character in path components of HttpURL is not preserved.
1,TestSimpleExplanations failure
1,XMLTextFilter does not extract text elements
1,Jenkins builds hang quite often in TestIndexWriterWithThreads.testCloseWithThreads
1,Cluster Node ID should be trimmed
1,JCA will not compile with J2EE1.3 classes
1,session.move() throws ItemExistsException despite same name siblings
1,NullPointerException when accessing the about.jsp page because of missing /META-INF/NOTICE.TXT
1,DocumentsWriter blocks flushes when applyDeletes takes forever - memory not released
1,Lower-Case Search-Function works with Upper-Case Searchstring
1,TestFSTs.testRandomWords failure
1,CachingHierarchyManager synchronization problem
1,RepositoryConfig created by Jcr2spiRepositoryFactory should always return same RepositoryService instance
1,TokenStream.next(Token) reuse 'policy': calling Token.clear() should be responsibility of producer.
1,SQL2 Left Outer Join
1,SpellChecker not working because of stale IndexSearcher
1,SessionImpl.createSession uses same Subject/LoginContext
1,XATest error: commit from different thread but same XID must not block
1,jcr:encoding not respected in NodeIndexer
1,TestDocValuesIndexing reproducible  test failure
1,TermVectors corruption case when autoCommit=false
1,index corruption autoCommit=false
1,CloseableThreadLocal should allow null Objects
1,Passing a null fieldname to MemoryFields#terms in MemoryIndex throws a NPE
1,Thread safety issue can cause index corruption when autoCommit=true and multiple threads are committing
1,Issue while loading list of classes at that path itself.
1,FilteredDocIdSet does not handle a case where the inner set iterator is null
1,IndexOutOfBoundsException at ShingleMatrixFilter's Iterator#hasNext method
1,MatchAllDocsQuery doesn't honor boost or queryNorm
1,removing source parent node after session move throws on save
1,303 Redirects are not handled properly
1,MSSqlFileSystem - JNDI & several configuration issues
1,Test failures in jcr-rmi and jcr2dav
1,DbInputStream does not support mark()/reset() when exhausted.
1,Do not launch new merges if IndexWriter has hit OOME
1,Node.orderBefore and JackrabbitNode.rename should check for ability to modify children-collection on parent node
1,NullPointerException in IndexModifier.close()
1,WorkspaceAccessManager defined with SecurityManager that keeps users per workspace must test if user exists
1,GzipDecompressingEntity (and therefore ContentEncodingHttpClient) not consistent with EntityUtils.consumeEntity
1,Occasional NullPointerException in ItemManager
1,URI.normalize() error
1,RMI reference not automatically bound by the standalone server
1,IndexWriter.updateDocument is no longer atomic
1,Concurrent Session.move() operations failure
1,AccessControlManager#setPolicy may fail for new applicable policy despite jcr:modifyAccessControl privilege being granted
1,Unclosed files when aggregated property states are indexed
1,JCR2SPI: lockmgr isn't aware about external unlock (CacheBehavior.OBSERVATION)
1,org.apache.commons.httpclient.HeaderElement fail to parse cookie header
1,replace invalid U+FFFF character during indexing
1,DataStore: garbage collection fails if a workspace is not initialized
1,QueryManager.createQuery() exception handling
1,rep:similar in xpath does not work
1,BooleanQuery explain with boost==0
1,Brazilian Analyzer doesn't remove stopwords when uppercase is given
1,Benchmark deletes.alg fails
1,Lucene fails to close file handles under certain situations
1,Unreferenced sessions should get garbage collected
1,IndexReader.termDocs() retrieves no documents
1,CompactNodeTypeDefWriter does not escaped names properly
1,CartesianPolyFilterBuilder doesn't handle edge case around the 180 meridian
1,Escaped wildcard character in wildcard term not handled correctly
1,Index recovery may fail when redo log contains nodes that are part of an index aggregate
1,LockTest.testLogout fails to refresh session before checking lock from other session
1,JCAResourceAdapter must implement Serializable
1,Inflater.end() method not always called in FieldsReader
1,Clustering: re-registration of nodetypes is not  synchronized
1,MS Excel Mime Type missing in MsExcelTextExtractor 
1,bogus positions create a corrumpt index
1,RFC4918IfHeaderTest.testPutIfLockToken could fail with 412 Precondition Failed
1,More Locale problems in Lucene
1,BoostingNearQuery doesn't have hashCode/equals
1,preflex codec returns wrong terms if you use an empty field name
1,Oracle JDBC Class Cast Exception
1,Paths not correct after reordering children
1,The repeats mechanism in SloppyPhraseScorer is broken when doc has tokens at same position
1,"in trunk if you switch up omitNorms while indexing, you get a corrumpt norms file"
1,DefaultMethodRetryHandler bug
1,ManageableCollectionUtil doesn't support Maps
1,LuceneDictionary skips first word in enumeration
1,NotQuery does not implement extractTerms()
1,jcr-server: DefaultItemCollection#unlock does not call DavSession#removeReference
1,spi2davex: Batch fails to create/modify properties with non-ascii characters names
1,FileInputStream never closed in HTMLParser
1,WorkspaceManager.dispose() should wait until change feed thread is stopped
1,SSL does not seem to work at all
1,TestFSTs.testRealTerms produces a corrupt index
1,Highlighter doesn't support NumericRangeQuery or deprecated RangeQuery
1,SampleComparable doesn't work well in contrib/remote tests
1,contrib-spatial java.lang.UnsupportedOperationException on QueryWrapperFilter.getDocIdSet
1,CloseableThreadLocal does not work well with Tomcat thread pooling
1,JCR-SQL2 query with multiple columns in result only returns last column when using Row.getValues()
1,document view: importXML() fails on protected property jcr:primaryType
1,DefaultLoginModule/SimpleLoginModule don't support custom PrincipalProvider
1,DBDataStore doesn't support concurrent reads
1,The CredentialsWrapper should use a empty String as userId if custom Credentials are used
1,ItemManager registers itself as listener too early
1,Path returned by FileSystemBLOBStore.createId() is not absolute
1,cache module produces improperly formatted Warning header when revalidation fails
1,TestGrouping failure
1,EventFilter misses Events for same Nodetype
1,Deadlock inside XASession on Weblogic
1,Workspace is shut down while creating initial index
1,ClassCastException bei unregisterNodeType
1,Removed version is not invalidated
1,"Cookies with ',' in the value string is not parsed correctly in some cases"
1,TestStressIndexing has intermittent failures
1,MMapDirectory chunking is buggy
1,Lock expires almost immediately
1,I/O exceptions can cause loss of buffered deletes
1,Deadlock case in IndexWriter on exception just before flush
1,ZombieHierarchyManager can return wrong child node entries for replaced nodes
1,Wildcard query with no wildcard characters in the term throws StringIndexOutOfBounds exception
1,Http Authentication with invalid credentials causes infinite loop
1,OverlappingFileLockException with JRE 1.6
1,Intermittent failure in TestIndexWriter.testCommitThreadSafety
1,Unmatched right parentheses truncates query
1,new QueryParser over-increment position for MultiPhraseQuery
1,CheckIndex should allow term position = -1
1,queries with zero boosts don't work
1,JCR Server has concurrency issues on JcrWebdavServer.SessionCache internal HashMap caches
1, inconsistent session and persistent state after ReferentialIntegrityException
1,Highligter fails to include non-token at end of string to be highlighted
1,System search manager uses a SessionItemStateManager
1,FilterIndexReader doesn't work correctly with post-flex SegmentMerger
1,QNodeTypeDefinitionImpl.getSerializablePropertyDefs() might return non serializable property definitions 
1,QueryUtils should check that equals properly handles null
1,"jcr2spi: versionmanager#checkout(NodeState) should not forward to checkout(NodeState, NodeId)"
1,Writers blocked forever when waiting on update operations  
1,ItemStates in the ChangeLog can not be retrieved in the sequence they were created/modified/deleted
1,ConnectionRecoveryManager is created twice in DBDataStore init method
1,WebDav MKCOL on a directory that already exists generates a IllegalStateException
1,nt:versionedChild problem
1,ChangeLog serialization causes cache inconsistencies
1,incorrect definition of built-in node type nt:hierarchyNode
1,JCA Concurrent Modification Exception when JCAManagedConnection.cleanup() called
1,"If there is more than 15 seconds between HttpClient.execute() calls using a MultipartEntity, a ProtocolException is thrown complaining about the Content-Length header already being present."
1,Inconsistent scoring with SpanTermQuery in BooleanQuery
1,Several Codecs use the same files - PerFieldCodecWrapper can not hold two codec using the same files
1,"Constants.LUCENE_MAIN_VERSION is inlined in code compiled against Lucene JAR, so version detection is incorrect"
1,Deadlock for some Query objects in the equals method (f.ex. PhraseQuery) in a concurrent environment
1,User-Agent string violates RFC
1,initVersions crashes with NPE
1,Highlight fragment does not extend to maxDocCharsToAnalyze
1,DisjunctionMaxScorer.skipTo has bug that keeps it from skipping
1,MsExcelTextFilter throws Exception. Repository is not startable
1,HostConfiguration socketFactory is ignored
1,NodeTypeDefinitionFactory does not set PropertyDefinition#isQueryOrderable
1,Incorrect check for replace when importing item with colliding id
1,ERROR 40XD0: Container has been closed exception with Derby DB
1,RepositoryException when using BindVariables in JCR-SQL2 CONTAINS
1,Moving a node while index is merged leads to inconsistent index
1,XPath query with child axis predicates
1,DefaultHttpParamsFactory violates applet sandbox
1,JCARepositoryManager does not close InputStream
1,checkIfNodeLocked()  in jcr mapping layer  does not behave properly when open scoped locks are used
1,"LLRect.createBox returned box does not contains all points in (center,distance) disc"
1,Impossible to import a string containing _x0020_  with Session.importXml
1,Item.isNew() does not work correctly within a transaction
1,ItemStateException on concurrently committing transactions of versioning operations
1,trunk:  TestDocumentsWriterDeleteQueue.testStressDeleteQueue seed failure
1,MaxCount not working correctly in user/group query when restricting to group members
1,"If index has more than Integer.MAX_VALUE terms, seeking can it AIOOBE due to long/int overflow"
1,Combination of BooleanQuery and PhrasePrefixQuery can provoke UnsupportedOperationException
1,RowIterator view of result for query '//*' only returns jcr:path column
1,[PATCH] Problem with Sort logic on tokenized fields
1,MatchAllDocsQueryNode toString() creates invalid XML-Tag
1,RegexCapabilities is not Serializable
1,"GetMethod.java checks the ""used"" flag which cannot be set at this time"
1,ObjectContentManagerImpl.getObject(Query) throws NoSuchElementException when query does not match an object
1,reopen on NRT reader should share readers w/ unchanged segments
1,Incorrect CND for mix:etag
1,jcr2spi: NPE with SessionImporter#checkIncludesMixReferenceable if NodeInfo doesn't contain mixin names
1,Catch SocketTimeoutException not InterruptedIOException
1,Adding empty ParallelReader indexes to an IndexWriter may cause ArrayIndexOutOfBoundsException or NoSuchElementException
1,inconsistent session state after Item/Session.save() throwing ReferentialIntegrityException
1,Unable to delete a non session-scoped locked node in XA Environment
1,"minimizeHopcroft OOMEs on smallish (2096 states, finite) automaton"
1,offsets issues with multiword synonyms
1,DefaultPrincipalProvider#collectGroupMembership puts wrong principal instance into the cache
1,Upgrade to commons-compress 1.2
1,Issues with compiled permissions of ACL provider
1,XMLPersistenceManager trims string property values
1,Ordering of methods in PostMethod changes behaviour
1,NRTCachingDir has invalid asserts (if same file name is written twice)
1,"When HttpClient-Cache cannot open cache file, should act like miss"
1,FieldCache should not pay attention to deleted docs when creating entries
1,SO_TIMEOUT parameter on the method level has no effect
1,StackOverflowError in HttpConnection
1,"[PATCH] TermInfosReader, SegmentTermEnum Out Of Memory Exception"
1,MultiFieldQueryParser ignores slop parameter
1,Node.orderBefore does not check permissions
1,Event filtering by path not working as specified
1,Flexible QueryParser fails with local different from en_US
1,LogSource.setLevel incorrectly uses entrySet
1,add checks/asserts if you search across a closed reader
1,Creating QValue from stream: stream not closed
1,"In modules/analysys/icu, ant gennorm2 does not work"
1,302 response without location header throws exception
1,InternalVersionManagerBase; missing null check after getNode()
1,DavMethodBase#getResponseException fails if the body is not (valid) XML
1,Missing equals and hashcode preventing the re-use of SharedFieldSortComparator
1,TestIndexFileDeleter checkIndex fail
1,Missing XPath escape in query.jsp
1,Versioning fixup leaves persistence in a state where the node can't be made versionable again
1,moving locked node removes locked state
1,Provider org.apache.xalan.processor.TransformerFactoryImpl not found
1,Sorting produces duplicates
1,MultiPhraseQuery throws AIOOBE
1,FieldInfo omitTerms bug
1,"When creating multiple repository instances pointing to the same home, opening a second session will remove the .lock file"
1,Bad check for sv:name attribute presence in system view import
1,Request with two forward slashes for path fails
1,"Sloppy Phrase Scorer matches the doc ""A B C D E"" for query = ""B C B""~2"
1,I/O exception in DocsWriter add or updateDocument may not delete unreferenced files
1,Explicit VirtualHosts Can Cause Issues On Redirects
1,OCM: translate-project goal not found
1,"on disk full during close, FSIndexOutput fails to close descriptor"
1,HttpMultipart doesn't generate Content-Type part header in mode BROWSER_COMPATIBLE
1,Highlighter has problems when you use StandardAnalyzer with LUCENE_29 or simplier StopFilter with stopWordsPosIncr mode switched on
1,SegmentInfo.sizeInBytes ignore includeDocStore when caching
1,Term vectors missing after addIndexes + optimize
1,Mixin removal exception
1,PROPFIND response to a request for a property that does not exist reports an empty DAV:prop element  
1,FilterImpl.getStringValue() does not use custom converter class specified in @Field annotation
1,BundleDBPersistenceManager does not free blobStore resources
1,WorkspaceConfig.init() throws NullPointerException if Search configuration is missing
1,IllegalNameException when importing document view with two mixins
1,Fix unexpected behavior of Text.getName()
1,cache module generates exceptions for non-compliant responses without consuming response bodies
1,[PATCH] Wirelog corrections
1,"""Index already present"" exception when opening a restored repository"
1,empty path not handled correctly
1,Range Query works only with lower case terms
1,System view XML uses hardcoded sv: prefix
1,workspace.copy does not copy binary properties properly
1,typo in the mimetypes.properties file
1,thread starving in MultiThreadedHttpConnectionManager
1,deadlock on concurrent commit/locking
1,problem with isIPv4address() for relative uri's
1,Node.restore() fails for existing non-versioned OPV=Version child nodes
1,DateValue.getDate not a copy
1,Deadlock when concurrently committing and reading versioning states
1,Index segments are only committed on close
1,processing a synonym in a token stream will remove the following token from the stream
1,Some code still compares string equality instead using equals
1,SegmentInfo should explicitly track whether that segment wrote term vectors
1,SharedItemStateManager not properly synchronized
1,Inconsistency when version with a label is removed
1,"AbstractClientConnAdapter doesn't ensure that only one of ConnectionReleaseTrigger.abortConnection, .releaseConnection has effect"
1,BytesRef copy short missed the length setting
1,HttpUrl does not accept unescaped passwords
1,Stackoverflow when calling deprecated CharArraySet.copy()
1,return value of PostMethod#removeParameter
1,Dirty Internal State on Transaction-Rollback during Global Transaction (container managed transaction)
1,UserAccessControlProvider handles users who dont have Jackrabbit managed Principals or User node inconsistently.
1,ISO8601 uses default DecimalFormat constructor using locale specific digits
1,Save fails after setting a binary property twice
1,Restore of empty multivalue property always changes property type to String
1,Some equals methods do not check for null argument
1,"In DatabasePersistenceManager.store(), if the exception is null or its cause is not an SQLException, then the PM keeps looping forever"
1,Memory leak in MultiThreadedHttpClient caused by bad .equals()
1,IndexWriter retains references to Readers used in Fields (memory leak)
1,cache module should populate Via header to capture upstream and downstream protocols
1,Unreleased 2.3 version of IndexWriter.optimize()  consistly throws java.lang.IllegalArgumentException out-of-the-box
1,Move operation may turn AC caches stale
1,NPE when versioning operations are concurrent
1,Protocol interceptors not called when executing CONNECT methods
1,The PostMethod did not bring back response headers from proxy servers
1,URI Absolutization does not follow browser behavior
1,Auth state is not correctly maintained if a successful NTLM authentication results in a redirect
1,Version.merge() corrupts repository
1,StringRequestEntity.getContentLength wrong for multibyte chars
1,XML serialization in JDK 1.4 broken (mostly for WebDAV)
1,TransientRepository does not shutdown if first login fails
1,bad route computed for redirected requests
1,IndexCommit.getFileNames() should not return dups
1,Cluster revision file not closed on repository shutdown.
1,TestIndexWriterDelete fails randomly
1,Inconsistent behaviour sorting against field with no related documents
1,MultiReader should make a private copy of the subReaders array
1,Query does not work after logging into workspace with no indexes
1,Node.restore() throws java.lang.ClassCastException
1,"Session.checkPermission(""/"", ""add_node"") throws PathNotFoundException instead of AccessControlException"
1,MultipartEntity incorrectly computes unknown length
1,BasicClientCookie.toString() contains 'name' instead of 'value' when writing out cookie value
1,cookies > 20 years invalidated
1,Lock tokens reains in session after unlock
1,"Can not set the ""Proxy-connection"" header"
1,Concurrent Repository.login() throws IllegalStateException
1,ContentLengthInputStream does not implement available() properly
1,repository-2.0.dtd missing
1,Setting WebDAV property without value causes NPE in DAVResourceImpl
1,javax.jcr.NamespaceException: : is not a registered namespace uri
1,Cloning a tree containing shareable nodes into another workspace throws ItemExistsException
1,CLONE -Aggregate include ignored if no primaryType set
1,IndexReader.lastModified - throws NPE
1,webapp welcome page shows incorrect port when port is the default port
1,RangeQuery - add equals and hashCode methods
1,CompactNodeTypeDefWriter uses bad format for residual properties 
1,Session returned does not offers transaction support
1,MultiSearcher.rewrite() incorrectly rewrites queries
1,Problems with jackrabbit-standalone
1,Removing a mixin that adds a same-name-sibling child node throws an ItemNotFoundException
1,When fetching node ids in checks for the checker all queries should use the same ordering
1,NodeTypeRegistry.reregister unregisters dependent types
1,BasicClientConnectionManager.releaseConnection accesses poolEntry using non-standard lock
1,HttpClient does not retry authentication when multiple challenges are present if the primary one fails
1,Restoring a deleted version does not work (throws Exception)
1,Cookies with names containing blanks or starting with $ should be rejected by RFC2109 spec only
1,AbstractHttpClient.determineTarget(HttpUriRequest)
1,NullPointerException when accessing the SimpleWebdavServlet at the prefix path
1,java.lang.ArrayIndexOutOfBoundsException while importXML in Java 6
1,problem in jcr-server/project.properties dependencies?
1,HttpURL creates wrong authority String when user info is changed
1,Wrong cookie matching port number reported when using a proxy
1,SegmentReader.doCommit should be sync'd; norms methods need not be sync'd
1,NullPointerException thrown by equals method in SpanOrQuery
1,XA Transaction Recovery
1,The move method doesn't remove the source node
1,TestIndexWriter.testThreadInterruptDeadlock failed (can't reproduce)
1,IndexReader.isCurrent incorrectly returns false after writer.prepareCommit has been called
1,Missing Content-Length header causes a SocketException
1,ItemInfoCacheImpl.getNodeInfo() and .getPropertyInfo() might not clear all relevant entries
1,JVM bug 4949631 causes BufferOverflowException in HttpMethodBase.getResponseBodyAsString
1,norms reading fails with FileNotFound in exceptional case
1,org.apache.lucene.search.BooleanQuery$TooManyClauses when using '>' operator
1,SQL2 ISDESCENDANTNODE can throw BooleanQuery#TooManyClauses if there are too many matching child nodes
1,Bundle Persistence Manager error - failing to read bundle the first time
1,"Not configuring the adminId, anonymousId, or defaultuserId causes login module to ignore credentials"
1,errors in text filters can cause indexing to fail without warning the client
1,Jcr-Server: BasicCredentialsProviderTest throws NPE if defaultAuthHeader init param misses the password
1,Query Builder and jcr:deref problem. Can't add predicate after jcr:deref
1,Connection with the proxy is not reopened if an proxy auth failure occurs while SSL tunnel is being established
1,NPE in event polling thread
1,"ConstantScoreRangeQuery - fixes ""too many clauses"" exception"
1,DistanceFilter problem with deleted documents
1,Directory#copy leaks file handles
1,"While you could use a custom Sort Comparator source with remote searchable before, you can no longer do so with FieldComparatorSource"
1,MultiReader.numDocs incorrect after undeleteAll
1,PayloadTermQuery's explain is broken when span score is not included
1,recoverable exceptions when reading are not retried
1,Embedded Derby fails under JBoss because of JMX-related conflicts
1,creating empty field + empty term leads to invalid index
1,wrong charset indication in HttpConstants.getContentString()
1,NTLM Proxy and basic host authorization
1,basetokenstreamtestcase should fail if tokenstream starts with posinc=0
1,DocumentWriter closes TokenStreams too early
1,"Contrib query org.apache.lucene.search.BoostingQuery sets boost on constructor Query, not cloned copy"
1,NRTCachingDirectory.deleteFile always throws exception
1,Binary field content lost during optimize
1,fix reverseStringFilter for unicode 4.0
1,charset in Content-Type header shouldn't be in quotes
1,HttpClient:- Connections not released when SSL Tunneling fails.
1,Error downloading text file with gzip content encoding
1,"IndexWriter.setMaxMergeDocs gives non-backwards-compatible exception ""out of the box"""
1,Base64 bug - last buffer not flushed
1,"if you use setNorm, lucene writes a headerless separate norms file"
1,MS Proxy with NTLM authentication set up does not work
1,JCR2SPI: incomplete changelog when combining move with removal of new destination parent
1,Bug in duplicate mapping check
1,[SPI] Node.setProperty with null value throws ItemNotFoundException
1,highlighting exact phrase with overlapping tokens fails.
1,rep:excerpt() may return malformed XML
1,StringIndexOutOfBound exception in RFC2109 cookie validate when host name contains no domain information and is short in length than the cookie domain.
1,HttpState.clearCookies() should be synchronized
1,ConnectionTimeoutException doesn't releaseConnection()
1,Registering NodeType with defaultvalues fails with IndexOutOfBounds
1,wordnet parsing bug
1,TestNRTThreads test failure
1,"Spatial checks for a string in an int,double map"
1,Cookie with domain .mydomain.com not sent to host mydomain.com
1,cache returns cached responses even if validators not consistent with all conditional headers
1,"An HTTP ""204 NO CONTENT"" response results in dropped connection"
1,NPE in NearSpansUnordered from PayloadNearQuery
1,PropertyState binary type desirialsation only returns half of content
1,XMLPersistenceManager incorrectly handles properties
1,Importing strings with special characters fails
1,XMLPersistanceManager doesn't preserve a property's 'multiValued' attribute
1,FieldsReader does not regard offset and position flags
1,Writers on two machines over NFS can hit FNFE due to stale NFS client caching
1,entity returns the same stream for getContent()
1,Unusual Http status line
1,DefaultHttpMethodRetryHandler does not check whether the failed method has been aborted
1,Buffered deletes under count RAM
1,Request is retried if preemptive authentication fails
1,DatabaseJournal assigns same revision id to different revisions
1,SegmentReader.hasSeparateNorms always returns false
1,Cluster information is not persisted to database when connected to case sensitive MS SQL Server 2005
1,HttpClient enter 100% for endless time
1,"SegmentReader.setNorm can fail to remove separate norms file, on Windows"
1,HttpMethodBase#aborted variable mistakenly declared transient instead of volatile
1,ShingleMatrixFilter eaily throws StackOverFlow as the complexity of a matrix grows
1,.toString on empty MultiPhraseQuery hits NPE
1,Registering a Nodetype based on an existing NodeType fail
1,"After IW.addIndexesNoOptimize, IW.close may hang"
1,"Constructor of IndexWriter let's runtime exceptions pop up, while keeping the writeLock obtained"
1,URIUtils.extractHost(...) throws a NumberFormatException line 310
1,FSDirectory.copy() impl is unsafe
1,Problems with BundleDbPersistenceManager getAllNodeIds
1,SloppyPhraseScorer sometimes computes Infinite freq
1,Problems with File Copy using WebDAV
1,NodeTypeDefDiff compares to restrictive
1,Use of java.net.URI.resolve() is buggy
1,IndexReader.isCurrent() lies if documents were only removed by latest commit
1,DisjunctionSumScorer gives slightly (float iotas) different scores when you .nextDoc vs .advance
1,TermSpans skipTo() doesn't always move forwards
1,FastVectorHighlighter: highlighted term is out of alignment in multi-valued NOT_ANALYZED field
1,Highlighting overlapping tokens outputs doubled words
1,Data Store: DB2 fails to create the table
1,Locking two same-name siblings and unlocking first apparently unlocks second instead.
1,MultiSearcher.explain returns incorrect score/explanation relating to docFreq
1,"Garbage data when reading a compressed, text field, lazily"
1,PrecedenceQueryParser misinterprets queries starting with NOT
1,"While indexing Turkish web pages, ""Parse Aborted: Lexical error...."" occurs"
1,PathElement.equals doesn't handle INDEX_UNDEFINED
1,Deadlock in acl.EntryCollector / ItemManager
1,Error reading data
1,Observation tests fail
1,Bundle of events may be dropped due to NP.
1,An IOException or RuntimeException leaves the underlying socket in an undetermined state
1,BlockJoinQuery advance fails on an assert in case of a single parent with child segment
1,"Benchmark package uses new TopFieldCollector but also still uses AUTO without resolving it - result is, our sort algorithms won't run"
1,Oracle bundle PM fails checking schema if 2 users use the same database
1,Benchmark alg line -  {[AddDoc(4000)]: 4} : * - causes an infinite loop
1,spi2dav: ItemInfoCache causes failure of (Workspace)RestoreTest#testRestoreWithUUIDConflict and variants
1,non-contiguous LogMergePolicy should be careful to not select merges already running
1,Parsing built-in CND and XML nodetypes does not result in equal nt-definitions
1,IW.getReader() returns inconsistent reader on RT Branch
1,incorrect jcr:uuid on frozen subnode
1,NPE Exception Thrown By FileJournal During Commit Operation
1,Registering cyclic dependent nodetypes does not work
1,missing sync in InternalVersionManagerImpl.externalUpdate can cause ConcurrentModificationException
1,Create or Append mode determined before obtaining write lock
1,Version 1.3 reports IOException when re-creating an index
1,Webdav: creating resource in case of RepositoryException
1,TestTermsEnum.testIntersectRandom fail
1,Removal of versions throws javax.jcr.ReferentialIntegrityException
1,Cookies with null path attribute are rejected in the compatibility mode
1,HTML Text Extractor does not extract or index numerics
1,MoreLikeThis ignores custom similarity
1,Wrong creation of AuthScope object
1,Exception in HttpConnection because of unchecked buffer size
1,addIndexes unexpectedly closes index
1,DocValues infinite loop caused by - a call to getMinValue | getMaxValue | getAverageValue
1,Jcr-Server: ValuesProperty missing property type information
1,"when many query clases are specified in boolean or dismax query, highlighted terms are always ""yellow"" if multi-colored feature is used"
1,TCK: OrderByMultiTypeTest doesn't respect nodetype configuration property
1,Multipart post is broken
1,Jcr-server: DeltaVResource lists MKWORKSPACE in the method constant.
1,Mandatory jcr:activities node missing after upgrade
1,IndexWriter memory leak when large docs are indexed
1,Repository Home locked not released despite RepositoryException being thrown.
1,NullPointerException thrown when invalid header encountered
1,SQL query with jcr:path LIKE '/foo/%' only selects children
1,{XML|Object}PersistenceManager.destroy(*) may fail
1,XML import should not access external entities
1,ClassDescriptor.hasIdField() fails if id is declared in upper class
1,NTLM Authentication No Longer Working In Latest Release
1,Bundle binding deserialization problem
1,SQL-2 query returns more than the requested column
1,"ObjectConverterImpl.getObject(Session, Class, String) may not resolve mapping correctly for incompletely described mappings"
1,Parameters 'idleTime' and 'queryClass' cause QueryHandler to fail
1,FVH: slow performance on very large queries
1,"TaxonomyReader.refresh() is broken, replace its logic with reopen(), following IR.reopen pattern"
1,Finding Newest Segment In Empty Index
1,nonce-count in digest auth should not be quoted
1,"CircularRedirectException encountered when using a proxy, but not when reaching the target directly"
1,webdav's PropertyDefinitionImpl's toXML doesn't seem to attach query operators element to the returned dom
1,ConnectException not handled in DefaultHttpMethodRetryHandler
1,"JNDIDatabaseJournal doesn't work with ""oracle"" schema (or: unable to use OracleDatabaseJournal with a jndi datasource)"
1,leading wildcard's don't work with trailing wildcard
1,[PATCH] Loosing first matching document in BooleanQuery
1,ChainedTermEnum omits initial terms
1,primaryItemName is not inherited
1,Intermittent failure in TestIndexWriterMergePolicy.testMaxBufferedDocsChange
1,Property.getValue() throws RepositoryException with internal error
1,JCR2SPI: remove node operation missing in submitted SPI batch
1,Creating AccessControlEntryImpl from a base entry results in wrong restrictions
1,"recovery tool does not recover when version history can be instantiated, but root version can not"
1,DOMException: NAMESPACE_ERR thrown when exporting document view
1,Clustering: race condition may cause duplicate entries in search index
1,ParallelReader crashes when trying to merge into a new index
1,checkindex fails if docfreq >= skipInterval and term is indexed more than once at same position
1,TransientFileFactory may throw ConcurrentModificationException on shutdown
1,JCR2SPI: Workspace.getImportHandler creates a handler which doesn't work properly under JDK 1.4.
1,Weird BooleanQuery behavior
1,CharsRef#append broken on trunk & 3.x
1,DefaultRedirectHandler does not access correct HttpParams
1,jackrabbit-server.war is missing the slf4j-log4j12 library
1,StandardQueryParser ignores AND operator for tokenized query terms
1,SearchIndex class contains garbled String
1,Concurrent locking operations fail
1,Deadlock in DefaultISMLocking
1,A failure to connect to a MySQL database when JackRabbit starts a session leaves a .lock file in the repository. Subsequent sessions cannot be created by the same thread.
1,DbDatastore: Problems indexing pdf file
1,o.a.j.spi.commons.query.sql2.ParserTest uses platform encoding with non-ASCII characters
1,JCA build failure with J2EE 1.3
1,Benchmark does not close its Reader when OpenReader/CloseReader are not used
1,leak in MultiThreadedHttpConnectionManager.ConnectionPool.mapHosts
1,InternalValue.createCopy for binary properties (jcr:data) causes problems
1,wrong eval order of access control entries within a single node (node-based ac)
1,RMI problems prevent proper startup of the Jackrabbit webapp
1,URI path resolution problems.
